id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,resignation_text
15814,133,mp-d172_1_skl8,8,Мисик Володимир Юрійович,Володимир,Юрійович,Мисик,В.Ю.,27.11.2014,29.08.2019,"Виборчий округ № 172, Харківська область",Виборчий округ № 172,172,Харківська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>голова підкомітету з питань діяльності та організації органів прокуратури,<br>державного захисту визначених законом осіб Комітету Верховної Ради України з питань законодавчого забезпечення правоохоронної діяльності,<br>безпартійний,<br>проживає в місті Харкові,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15814/9,http://static.rada.gov.ua/dep_img8/d172_1.jpg,d172_1,1,31.01.1965,Вища,
15810,122,mp-d160_1_skl8,8,Молоток Ігор Федорович,Ігор,Федорович,Молоток,І.Ф.,27.11.2014,29.08.2019,"Виборчий округ № 160, Сумська область",Виборчий округ № 160,160,Сумська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Шостка Сумської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15810/9,http://static.rada.gov.ua/dep_img8/d160_1.jpg,d160_1,1,04.06.1967,Вища,
11102,343,mp-ob19_skl8,8,Мороко Юрій Миколайович,Юрій,Миколайович,Мороко,Ю.М.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Опозиційний блок"" /№ у списку - 19/",,,,"Політична партія ""Опозиційний блок""",213,"Політична партія ""Опозиційний блок""",19,"освіта вища,<br>тимчасово не працює,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 19.",http://itd.rada.gov.ua/mps/info/expage/11102/9,http://static.rada.gov.ua/dep_img8/ob19.jpg,ob19,1,06.05.1953,Вища,
18045,358,mp-rp9_skl8,8,Мосійчук Ігор Володимирович,Ігор,Володимирович,Мосійчук,І.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Радикальна Партія Олега Ляшка /№ у списку - 9/",,,,Радикальна Партія Олега Ляшка,206,Радикальна Партія Олега Ляшка,9,"освіта загальна середня,<br>керівник,<br>Центр інформаційної та соціальної правової підтримки учасників АТО,<br>член Радикальної Партії Олега Ляшка,<br>проживає в місті Васильків Київської області,<br>судимість відсутня,<br>включений до виборчого списку під № 9.",http://itd.rada.gov.ua/mps/info/expage/18045/9,http://static.rada.gov.ua/dep_img8/rp9.jpg,rp9,1,05.05.1972,Середня загальна,
15773,70,mp-d96_1_skl8,8,Москаленко Ярослав Миколайович,Ярослав,Миколайович,Москаленко,Я.М.,27.11.2014,29.08.2019,"Виборчий округ № 96, Київська область",Виборчий округ № 96,96,Київська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>заступник голови Комітету Верховної Ради України з питань економічної політики,<br>безпартійний,<br>проживає в селі Лютіж Вишгородського району Київської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15773/9,http://static.rada.gov.ua/dep_img8/d96_1.jpg,d96_1,1,28.04.1975,Вища,
15819,141,mp-d181_1_skl8,8,Мураєв Євгеній Володимирович,Євгеній,Володимирович,Мураєв,Є.В.,27.11.2014,29.08.2019,"Виборчий округ № 181, Харківська область",Виборчий округ № 181,181,Харківська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Харкові,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15819/9,http://static.rada.gov.ua/dep_img8/d181_1.jpg,d181_1,1,02.12.1976,Вища,
16517,89,mp-d124_1_skl8,8,Мусій Олег Степанович,Олег,Степанович,Мусій,О.С.,27.11.2014,29.08.2019,"Виборчий округ № 124, Львівська область",Виборчий округ № 124,124,Львівська область,,0,Самовисування,,"освіта вища,<br>Міністр охорони здоров’я України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/16517/9,http://static.rada.gov.ua/dep_img8/d124_1.jpg,d124_1,1,12.05.1965,Вища,
17996,395,mp-bp60_skl8,8,Мушак Олексій Петрович,Олексій,Петрович,Мушак,О.П.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 60/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",60,"освіта вища,<br>фізична особа – підприємець,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 60.",http://itd.rada.gov.ua/mps/info/expage/17996/9,http://static.rada.gov.ua/dep_img8/bp60.jpg,bp60,1,28.02.1982,Вища,
18037,398,mp-ob25_skl8,8,Німченко Василь Іванович,Василь,Іванович,Німченко,В.І.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Опозиційний блок"" /№ у списку - 25/",,,,"Політична партія ""Опозиційний блок""",213,"Політична партія ""Опозиційний блок""",25,"освіта вища,<br>тимчасово не працює,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 25.",http://itd.rada.gov.ua/mps/info/expage/18037/9,http://static.rada.gov.ua/dep_img8/ob25.jpg,ob25,1,13.09.1950,Вища,
17978,258,mp-bp20_skl8,8,Найєм Мустафа-Масі,Мустафа-Масі,,Найєм,М.-М.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 20/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",20,"освіта вища,<br>головний редактор,<br>громадська організація ""Громадське ТВ"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 20.",http://itd.rada.gov.ua/mps/info/expage/17978/9,http://static.rada.gov.ua/dep_img8/bp20.jpg,bp20,1,28.06.1981,Вища,
